0.821429,0.118421,0,0,0.023622,Frio
0.77381,0.171053,0,0,0.023622,Frio
0.714286,0.171053,0,0,0.023622,Frio
0.714286,0.289474,0,0,0.023622,Frio
0.761905,0.289474,0,0,0.023622,Frio
0.809524,0.289474,0,0,0.023622,Frio
0.77381,0.407895,0,0,0.023622,Frio
0.797619,0.407895,0,0,0.023622,Frio
0.845238,0.355263,0,0,0.023622,Frio
0.845238,0.407895,0,0,0.023622,Frio
0.845238,0.355263,0,0.005795,0.023622,Frio
0.797619,0.407895,0,0.109272,0.062992,Frio
0.714286,0.473684,0,0.280629,0.15748,Frio
0.630952,0.526316,0,0.422185,0.259843,Frio
0.583333,0.526316,0,0.521523,0.322835,Frio
0.5,0.407895,0,0.569536,0.338583,Normal
0.464286,0.473684,0,0.567053,0.362205,Normal
0.345238,0.355263,0,0.513245,0.338583,Normal
0.345238,0.407895,0,0.413907,0.299213,Normal
0.380952,0.355263,0,0.275662,0.220472,Normal
0.47619,0.289474,0,0.107616,0.102362,Normal
0.595238,0.171053,0,0.00745,0.023622,Normal
0.738095,0.052632,0,0,0.023622,Frio
0.809524,0.118421,0,0,0.023622,Frio
0.809524,0.118421,0,0,0.023622,Frio
0.77381,0.118421,0,0,0.023622,Frio
0.714286,0.171053,0,0,0.023622,Frio
0.797619,0.236842,0,0,0.023622,Frio
0.857143,0.236842,0,0,0.023622,Frio
0.880952,0.171053,0,0,0,Frio
0.904762,0.171053,0,0,0,Frio
0.904762,0.171053,0,0,0,Frio
0.928571,0.236842,0,0,0,Frio
0.940476,0.236842,0,0,0,Frio
0.952381,0.171053,0,0.004967,0,Frio
0.916667,0.171053,0,0.110099,0.062992,Frio
0.857143,0.355263,0,0.287252,0.141732,Frio
0.738095,0.526316,0,0.425497,0.23622,Frio
0.642857,0.526316,0,0.524834,0.299213,Frio
0.595238,0.473684,0,0.573675,0.338583,Normal
0.52381,0.407895,0,0.554636,0.338583,Normal
0.5,0.289474,0,0.444536,0.283465,Normal
0.488095,0.171053,0,0.288907,0.19685,Normal
0.488095,0.289474,0,0.188742,0.141732,Normal
0.583333,0.236842,0,0.07202,0.07874,Normal
0.654762,0.118421,0,0.009106,0.023622,Frio
0.75,0.118421,0,0,0.023622,Frio
0.75,0.052632,0,0,0.023622,Frio
0.690476,0.052632,0,0,0.023622,Frio
0.785714,0,0,0,0.023622,Frio
0.761905,0,0,0,0.023622,Frio
0.785714,0.052632,0,0,0.023622,Frio
0.809524,0,0,0,0.023622,Frio
0.833333,0,0,0,0,Frio
0.869048,0.052632,0,0,0,Frio
0.892857,0.118421,0,0,0,Frio
0.904762,0,0,0,0,Frio
0.916667,0.052632,0,0,0,Frio
0.916667,0.052632,0,0.004139,0,Frio
0.892857,0.118421,0,0.055464,0.023622,Frio
0.821429,0.236842,0,0.168046,0.07874,Frio
0.559524,0.289474,0,0.260762,0.15748,Frio
0.559524,0.355263,0,0.278146,0.181102,Frio
0.535714,0.289474,0,0.273179,0.19685,Frio
0.5,0.236842,0,0.467715,0.283465,Normal
0.47619,0.289474,0,0.554636,0.338583,Normal
0.428571,0.171053,0,0.433775,0.259843,Normal
0.511905,0.118421,0,0.196192,0.11811,Normal
0.5,0.052632,0,0.069536,0.062992,Normal
0.654762,0,0,0.008278,0.023622,Normal
0.607143,0,0,0,0.023622,Frio
0.702381,0,0,0,0.023622,Frio
0.761905,0,0,0,0.023622,Frio
0.785714,0,0,0,0.023622,Frio
0.833333,0,0,0,0,Frio
0.892857,0,0,0,0,Frio
0.845238,0,0,0,0,Frio
0.857143,0.118421,0,0,0,Frio
0.857143,0.118421,0,0,0,Frio
0.809524,0.171053,0,0,0,Frio
0.857143,0.118421,0,0,0,Frio
0.821429,0.236842,0,0,0.023622,Frio
0.869048,0.118421,0,0.004139,0,Frio
0.714286,0,0,0.115066,0.062992,Frio
0.595238,0.236842,0,0.291391,0.15748,Frio
0.52381,0.289474,0,0.428808,0.259843,Normal
0.488095,0.236842,0,0.524834,0.322835,Normal
0.440476,0.171053,0,0.577815,0.338583,Normal
0.416667,0.118421,0,0.575331,0.338583,Normal
0.380952,0.118421,0,0.521523,0.322835,Normal
0.369048,0.118421,0,0.42053,0.259843,Normal
0.369048,0.118421,0,0.282285,0.181102,Normal
0.404762,0,0,0.112583,0.07874,Normal
0.559524,0,0,0.00745,0.023622,Normal
0.666667,0.118421,0,0,0.023622,Frio
0.72619,0,0,0,0.023622,Frio
0.738095,0,0,0,0.023622,Frio
0.821429,0,0,0,0.023622,Frio
0.797619,0.052632,0,0,0.023622,Frio
0.916667,0,0,0,0,Frio
0.940476,0,0,0,0,Frio
0.821429,0,0,0,0,Frio
0.892857,0,0,0,0,Frio
0.845238,0.052632,0,0,0,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.857143,0.052632,0,0,0,Frio
0.869048,0,0,0.004139,0,Frio
0.738095,0,0,0.116722,0.062992,Frio
0.547619,0.171053,0,0.293874,0.15748,Normal
0.488095,0.355263,0,0.430464,0.283465,Normal
0.416667,0.289474,0,0.527318,0.338583,Normal
0.380952,0.355263,0,0.576159,0.377953,Normal
0.357143,0.289474,0,0.575331,0.377953,Normal
0.321429,0.236842,0,0.523179,0.362205,Normal
0.309524,0.171053,0,0.422185,0.283465,Normal
0.27381,0.118421,0,0.284768,0.19685,Normal
0.369048,0,0,0.113411,0.07874,Normal
0.5,0,0,0.00745,0.023622,Normal
0.559524,0,0,0,0.023622,Normal
0.678571,0,0,0,0.023622,Frio
0.72619,0,0,0,0.023622,Frio
0.75,0,0,0,0.023622,Frio
0.785714,0,0,0,0.023622,Frio
0.785714,0,0,0,0.023622,Frio
0.785714,0,0,0,0.023622,Frio
0.797619,0,0,0,0.023622,Frio
0.833333,0,0,0,0,Frio
0.797619,0,0,0,0,Frio
0.857143,0,0,0,0,Frio
0.869048,0,0,0,0,Frio
0.916667,0,0,0.004139,0,Frio
0.75,0,0,0.115066,0.062992,Frio
0.630952,0.118421,0,0.288907,0.15748,Normal
0.559524,0.355263,0,0.424669,0.259843,Normal
0.511905,0.289474,0,0.521523,0.322835,Normal
0.452381,0.236842,0,0.570364,0.362205,Normal
0.416667,0.236842,0,0.567053,0.362205,Normal
0.357143,0.236842,0,0.512417,0.338583,Normal
0.345238,0.118421,0,0.413079,0.283465,Normal
0.345238,0.171053,0,0.278146,0.19685,Normal
0.392857,0.118421,0,0.106788,0.07874,Normal
0.488095,0,0,0.006623,0.023622,Normal
0.77381,0,0,0,0.023622,Normal
0.77381,0,0,0,0.023622,Frio
0.797619,0,0,0,0.023622,Frio
0.833333,0,0,0,0,Frio
0.821429,0,0,0,0,Frio
0.809524,0,0,0,0,Frio
0.797619,0,0,0,0,Frio
0.809524,0,0,0,0,Frio
0.797619,0,0,0,0,Frio
0.77381,0,0,0,0,Frio
0.77381,0,0,0,0.023622,Frio
0.797619,0,0,0,0.023622,Frio
0.869048,0,0,0.004139,0,Frio
0.785714,0,0,0.114238,0.062992,Frio
0.583333,0.118421,0,0.288907,0.15748,Normal
0.5,0.236842,0,0.425497,0.259843,Normal
0.488095,0.236842,0,0.520695,0.322835,Normal
0.428571,0.171053,0,0.565397,0.362205,Normal
0.357143,0.171053,0,0.567881,0.362205,Normal
0.345238,0.171053,0,0.515728,0.338583,Quente
0.285714,0.171053,0,0.419702,0.299213,Quente
0.333333,0.171053,0,0.280629,0.19685,Quente
0.369048,0.052632,0,0.114238,0.102362,Quente
0.5,0,0,0.00745,0.023622,Normal
0.642857,0.052632,0,0,0.023622,Normal
0.738095,0.052632,0,0,0.023622,Frio
0.797619,0.052632,0,0,0.023622,Frio
0.738095,0,0,0,0.023622,Frio
0.869048,0,0,0,0,Frio
0.821429,0,0,0,0,Frio
0.869048,0,0,0,0,Frio
0.857143,0,0,0,0,Frio
0.821429,0,0,0,0,Frio
0.857143,0,0,0,0,Frio
0.833333,0,0,0,0,Frio
0.845238,0,0,0,0,Frio
0.869048,0,0,0.004967,0,Frio
0.714286,0,0,0.110927,0.062992,Frio
0.595238,0.052632,0,0.283113,0.15748,Normal
0.511905,0.118421,0,0.418046,0.259843,Normal
0.440476,0.289474,0,0.514901,0.338583,Normal
0.416667,0.289474,0,0.567881,0.377953,Normal
0.404762,0.289474,0,0.554636,0.377953,Normal
0.416667,0.289474,0,0.509106,0.338583,Normal
0.392857,0.236842,0,0.410596,0.283465,Normal
0.404762,0.236842,0,0.27649,0.19685,Normal
0.47619,0.236842,0,0.110099,0.102362,Normal
0.630952,0.118421,0,0.00745,0.023622,Normal
0.690476,0.118421,0,0,0.023622,Normal
0.690476,0.118421,0,0,0.023622,Frio
0.785714,0.118421,0,0,0.023622,Frio
0.809524,0.052632,0,0,0.023622,Frio
0.821429,0.171053,0,0,0.023622,Frio
0.821429,0.118421,0,0,0.023622,Frio
0.833333,0.171053,0,0,0.023622,Frio
0.821429,0.171053,0,0,0.023622,Frio
0.821429,0.289474,0,0,0.023622,Frio
0.833333,0.289474,0,0,0.023622,Frio
0.892857,0.118421,0,0,0,Frio
0.904762,0.118421,0,0,0,Frio
0.904762,0.171053,0,0.004139,0,Frio
0.857143,0.236842,0,0.107616,0.062992,Frio
0.77381,0.289474,0,0.278974,0.15748,Frio
0.678571,0.526316,0,0.416391,0.259843,Normal
0.654762,0.526316,0,0.512417,0.322835,Normal
0.571429,0.473684,0,0.563742,0.362205,Normal
0.52381,0.407895,0,0.568709,0.377953,Normal
0.47619,0.407895,0,0.516556,0.362205,Normal
0.464286,0.355263,0,0.418046,0.299213,Normal
0.488095,0.289474,0,0.28394,0.19685,Normal
0.547619,0.236842,0,0.11755,0.102362,Normal
0.678571,0.052632,0,0.008278,0.023622,Normal
0.75,0,0,0,0.023622,Frio
0.761905,0,0,0,0.023622,Frio
0.809524,0,0,0,0.023622,Frio
0.845238,0,0,0,0,Frio
0.833333,0,0,0,0,Frio
0.904762,0,0,0,0,Frio
0.928571,0,0,0,0,Frio
0.892857,0.052632,0,0,0,Frio
0.904762,0.118421,0,0,0,Frio
0.904762,0.118421,0,0,0,Frio
0.928571,0.236842,0,0,0,Frio
0.928571,0.052632,0,0,0,Frio
0.928571,0.052632,0,0.003311,0,Frio
0.857143,0,0,0.103477,0.03937,Frio
0.72619,0.236842,0,0.28394,0.15748,Frio
0.630952,0.407895,0,0.42053,0.259843,Normal
0.583333,0.355263,0,0.516556,0.322835,Normal
0.52381,0.289474,0,0.567053,0.362205,Normal
0.452381,0.236842,0,0.567053,0.362205,Normal
0.440476,0.171053,0,0.517384,0.322835,Normal
0.416667,0.171053,0,0.421358,0.283465,Normal
0.392857,0.171053,0,0.287252,0.19685,Normal
0.452381,0.171053,0,0.120033,0.102362,Normal
0.583333,0.052632,0,0.00745,0.023622,Normal
0.738095,0.118421,0,0,0.023622,Normal
0.821429,0.052632,0,0,0.023622,Frio
0.845238,0.052632,0,0,0,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.857143,0.118421,0,0,0.023622,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.821429,0.171053,0,0,0.023622,Frio
0.821429,0.171053,0,0,0.023622,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.869048,0.171053,0,0,0.023622,Frio
0.904762,0.052632,0,0,0,Frio
0.869048,0.052632,0,0,0,Frio
0.928571,0,0,0.003311,0,Frio
0.809524,0.052632,0,0.099338,0.062992,Frio
0.714286,0.171053,0,0.269868,0.15748,Normal
0.619048,0.236842,0,0.407285,0.23622,Normal
0.571429,0.355263,0,0.506623,0.322835,Normal
0.52381,0.236842,0,0.514073,0.322835,Normal
0.428571,0.171053,0,0.593543,0.338583,Normal
0.452381,0.118421,0,0.384934,0.23622,Normal
0.392857,0.118421,0,0.434603,0.283465,Normal
0.416667,0.171053,0,0.292219,0.19685,Normal
0.488095,0.118421,0,0.072848,0.062992,Normal
0.607143,0,0,0.011589,0.023622,Normal
0.678571,0,0,0,0.023622,Normal
0.738095,0,0,0,0.023622,Frio
0.761905,0,0,0,0.023622,Frio
0.77381,0,0,0,0.023622,Frio
0.845238,0,0,0,0,Frio
0.845238,0,0,0,0,Frio
0.77381,0,0,0,0,Frio
0.809524,0,0,0,0.023622,Frio
0.809524,0,0,0,0,Frio
0.797619,0,0,0,0,Frio
0.857143,0,0,0,0,Frio
0.869048,0,0,0,0,Frio
0.928571,0,0,0.004139,0,Frio
0.857143,0,0,0.100166,0.03937,Frio
0.666667,0.052632,0,0.264073,0.141732,Normal
0.607143,0.236842,0,0.404801,0.23622,Normal
0.559524,0.236842,0,0.500828,0.299213,Normal
0.5,0.355263,0,0.51904,0.338583,Normal
0.452381,0.289474,0,0.541391,0.362205,Normal
0.345238,0.289474,0,0.461093,0.322835,Normal
0.345238,0.289474,0,0.412252,0.299213,Normal
0.416667,0.355263,0,0.247517,0.19685,Normal
0.511905,0.052632,0,0.038907,0.03937,Normal
0.595238,0,0,0.009106,0.023622,Normal
0.72619,0,0,0,0.023622,Normal
0.690476,0,0,0,0.023622,Frio
0.714286,0,0,0,0.023622,Frio
0.702381,0.052632,0,0,0.023622,Frio
0.821429,0.052632,0,0,0.023622,Frio
0.928571,0,0,0,0,Frio
0.940476,0.118421,0,0,0,Frio
0.928571,0.289474,0,0,0,Frio
0.940476,0.236842,0,0,0,Frio
0.928571,0.236842,0,0,0,Frio
0.916667,0.236842,0,0,0,Frio
0.904762,0.355263,0,0,0,Frio
0.904762,0.355263,0,0.002483,0,Frio
0.845238,0.289474,0,0.163907,0.07874,Frio
0.809524,0.355263,0,0.293874,0.15748,Frio
0.75,0.407895,0,0.413079,0.220472,Frio
0.654762,0.407895,0,0.509934,0.299213,Frio
0.630952,0.473684,0,0.561258,0.338583,Normal
0.583333,0.407895,0,0.562914,0.338583,Normal
0.559524,0.473684,0,0.512417,0.322835,Normal
0.535714,0.473684,0,0.415563,0.283465,Normal
0.559524,0.407895,0,0.281457,0.19685,Normal
0.607143,0.289474,0,0.118377,0.102362,Normal
0.72619,0.118421,0,0.00745,0.023622,Normal
0.797619,0.052632,0,0,0.023622,Frio
0.857143,0.118421,0,0,0.023622,Frio
0.892857,0.118421,0,0,0,Frio
0.928571,0.118421,0,0,0,Frio
0.952381,0,0,0,0,Frio
0.940476,0.118421,0,0,0,Frio
0.916667,0.171053,0,0,0,Frio
0.916667,0.118421,0,0,0,Frio
0.928571,0.052632,0,0,0,Frio
0.916667,0.118421,0,0,0,Frio
0.869048,0.171053,0,0,0,Frio
0.809524,0.118421,0,0,0.023622,Frio
0.845238,0.118421,0,0.003311,0,Frio
0.797619,0.236842,0,0.093543,0.03937,Frio
0.666667,0.289474,0,0.284768,0.141732,Frio
0.547619,0.118421,0,0.415563,0.220472,Normal
0.464286,0.118421,0,0.515728,0.299213,Normal
0.416667,0.118421,0,0.567053,0.338583,Normal
0.333333,0.236842,0,0.572848,0.362205,Normal
0.309524,0.236842,0,0.546358,0.362205,Normal
0.27381,0.355263,0,0.43957,0.322835,Normal
0.285714,0.355263,0,0.292219,0.23622,Normal
0.333333,0.355263,0,0.124172,0.141732,Normal
0.5,0.052632,0,0.009106,0.023622,Normal
0.666667,0.052632,0,0,0.023622,Frio
0.77381,0.118421,0,0,0.023622,Frio
0.761905,0,0,0,0.023622,Frio
0.785714,0,0,0,0.023622,Frio
0.821429,0,0,0,0,Frio
0.833333,0,0,0,0,Frio
0.809524,0,0,0,0,Frio
0.833333,0,0,0,0,Frio
0.869048,0,0,0,0,Frio
0.797619,0,0,0,0,Frio
0.821429,0,0,0,0,Frio
0.857143,0,0,0,0,Frio
0.904762,0,0,0.003311,0,Frio
0.738095,0,0,0.107616,0.062992,Frio
0.559524,0.171053,0,0.281457,0.15748,Normal
0.47619,0.236842,0,0.418046,0.259843,Normal
0.440476,0.289474,0,0.515728,0.338583,Normal
0.369048,0.289474,0,0.57202,0.377953,Normal
0.416667,0.236842,0,0.53394,0.322835,Normal
0.416667,0.289474,0,0.486755,0.322835,Normal
0.333333,0.289474,0,0.412252,0.283465,Normal
0.357143,0.236842,0,0.287252,0.220472,Normal
0.428571,0.118421,0,0.120033,0.102362,Normal
0.559524,0,0,0.009106,0.023622,Normal
0.666667,0.118421,0,0,0.023622,Normal
0.761905,0,0,0,0.023622,Normal
0.75,0,0,0,0.023622,Frio
0.845238,0,0,0,0.023622,Frio
0.869048,0,0,0,0,Frio
0.904762,0,0,0,0,Frio
0.833333,0,0,0,0,Frio
0.916667,0,0,0,0,Frio
0.880952,0,0,0,0,Frio
0.904762,0,0,0,0,Frio
0.904762,0,0,0,0,Frio
0.916667,0,0,0,0,Frio
0.940476,0,0,0.004139,0,Frio
0.869048,0,0,0.085265,0.03937,Frio
0.77381,0.171053,0,0.254139,0.141732,Frio
0.642857,0.236842,0,0.415563,0.23622,Normal
0.535714,0.289474,0,0.518212,0.322835,Normal
0.47619,0.236842,0,0.569536,0.362205,Normal
0.416667,0.236842,0,0.575331,0.362205,Normal
0.380952,0.236842,0,0.525662,0.322835,Normal
0.428571,0.171053,0,0.395695,0.259843,Quente
0.47619,0.052632,0,0.11755,0.102362,Normal
0.559524,0,0,0.041391,0.03937,Normal
0.666667,0.118421,0,0.013245,0.023622,Normal
0.72619,0.118421,0,0,0.023622,Normal
0.75,0.118421,0,0,0.023622,Frio
0.714286,0,0,0,0.023622,Frio
0.761905,0.052632,0,0,0.023622,Frio
0.714286,0.118421,0,0,0.023622,Frio
0.809524,0.171053,0,0,0.023622,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.857143,0.171053,0,0,0.023622,Frio
0.857143,0.118421,0,0,0.023622,Frio
0.869048,0.171053,0,0,0,Frio
0.904762,0.118421,0,0,0,Frio
0.940476,0.118421,0,0.003311,0,Frio
0.845238,0.171053,0,0.106788,0.062992,Frio
0.77381,0.236842,0,0.28394,0.15748,Normal
0.690476,0.171053,0,0.414735,0.23622,Normal
0.654762,0.236842,0,0.518212,0.299213,Normal
0.511905,0.236842,0,0.533113,0.299213,Normal
0.47619,0.236842,0,0.536424,0.338583,Quente
0.428571,0.236842,0,0.245033,0.19685,Quente
0.369048,0.289474,0,0.450331,0.322835,Quente
0.357143,0.236842,0,0.297185,0.23622,Quente
0.392857,0.171053,0,0.123344,0.11811,Quente
0.690476,0.052632,0,0.009106,0.023622,Normal
0.75,0.118421,0,0,0.023622,Normal
0.797619,0.118421,0,0,0.023622,Normal
0.809524,0.052632,0,0,0.023622,Normal
0.833333,0.052632,0,0,0.023622,Frio
0.845238,0,0,0,0,Frio
0.880952,0,0,0,0,Frio
0.857143,0,0,0,0,Frio
0.880952,0,0,0,0,Frio
0.892857,0,0,0,0,Frio
0.892857,0,0,0,0,Frio
0.904762,0,0,0,0,Frio
0.869048,0,0,0,0,Frio
0.869048,0.052632,0,0.003311,0,Frio
0.797619,0.052632,0,0.103477,0.062992,Frio
0.702381,0.171053,0,0.277318,0.15748,Normal
0.666667,0.289474,0,0.413907,0.259843,Normal
0.619048,0.355263,0,0.514073,0.322835,Normal
0.52381,0.289474,0,0.569536,0.362205,Normal
0.452381,0.171053,0,0.57947,0.362205,Quente
0.428571,0.171053,0,0.531457,0.338583,Quente
0.380952,0.052632,0,0.433775,0.259843,Quente
0.428571,0.171053,0,0.350166,0.23622,Quente
0.5,0.236842,0,0.15149,0.141732,Quente
0.666667,0.171053,0,0.014073,0.03937,Normal
0.690476,0.118421,0,0,0.023622,Normal
0.72619,0.118421,0,0,0.023622,Normal
0.761905,0.118421,0,0,0.023622,Normal
0.761905,0.118421,0,0,0.023622,Frio
0.809524,0.118421,0,0,0.023622,Frio
0.845238,0.052632,0,0,0.023622,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.797619,0,0,0,0,Frio
0.809524,0,0,0,0.023622,Frio
0.845238,0,0,0,0.023622,Frio
0.845238,0,0,0,0,Frio
0.892857,0,0,0,0,Frio
0.928571,0,0,0.003311,0,Frio
0.761905,0,0,0.10596,0.062992,Frio
0.642857,0,0,0.280629,0.15748,Normal
0.547619,0.171053,0,0.418046,0.259843,Normal
0.511905,0.236842,0,0.515728,0.322835,Normal
0.392857,0.171053,0,0.566225,0.362205,Normal
0.369048,0.171053,0,0.590232,0.362205,Quente
0.369048,0.236842,0,0.514901,0.362205,Quente
0.297619,0.236842,0,0.418874,0.299213,Quente
0.321429,0.171053,0,0.288079,0.220472,Quente
0.392857,0.171053,0,0.121689,0.102362,Quente
0.571429,0,0,0.009106,0.023622,Normal
0.678571,0.118421,0,0,0.023622,Normal
0.702381,0.171053,0,0,0.023622,Frio
0.702381,0.052632,0,0,0.023622,Frio
0.809524,0.052632,0,0,0.023622,Frio
0.785714,0.052632,0,0,0.023622,Frio
0.821429,0.118421,0,0,0.023622,Frio
0.785714,0.171053,0,0,0.023622,Frio
0.797619,0.171053,0,0,0.023622,Frio
0.833333,0.171053,0,0,0.023622,Frio
0.880952,0,0,0,0,Frio
0.904762,0.052632,0,0,0,Frio
0.940476,0.052632,0,0,0,Frio
0.916667,0.118421,0,0.003311,0,Frio
0.904762,0.236842,0,0.091887,0.03937,Frio
0.75,0.289474,0,0.269868,0.15748,Normal
0.678571,0.289474,0,0.403974,0.23622,Normal
0.404762,0.289474,0,0.514901,0.322835,Normal
0.369048,0.236842,0,0.575331,0.377953,Normal
0.321429,0.289474,0,0.583609,0.401575,Quente
0.285714,0.289474,0,0.517384,0.362205,Quente
0.238095,0.289474,0,0.423013,0.322835,Quente
0.27381,0.236842,0,0.288907,0.220472,Quente
0.357143,0.118421,0,0.125,0.102362,Normal
0.535714,0,0,0.010762,0.023622,Normal
0.642857,0.171053,0,0,0.03937,Normal
0.666667,0.236842,0,0,0.03937,Frio
0.702381,0.171053,0,0,0.023622,Frio
0.738095,0.118421,0,0,0.023622,Frio
0.72619,0.052632,0,0,0.023622,Frio
0.821429,0.052632,0,0,0.023622,Frio
0.845238,0.118421,0,0,0.023622,Frio
0.880952,0,0,0,0,Frio
0.833333,0.052632,0,0,0,Frio
0.857143,0.118421,0,0,0.023622,Frio
0.857143,0.052632,0,0,0,Frio
0.869048,0,0,0,0,Frio
0.940476,0.052632,0,0.003311,0,Frio
0.904762,0.118421,0,0.100993,0.03937,Frio
0.702381,0.171053,0,0.269868,0.141732,Normal
0.595238,0,0,0.403146,0.220472,Normal
0.547619,0.118421,0,0.464404,0.283465,Normal
0.47619,0.289474,0,0.481788,0.299213,Normal
0.369048,0.289474,0,0.600993,0.377953,Normal
0.297619,0.355263,0,0.515728,0.377953,Quente
0.27381,0.355263,0,0.424669,0.322835,Quente
0.333333,0.355263,0,0.283113,0.23622,Quente
0.428571,0.236842,0,0.107616,0.11811,Normal
0.595238,0.052632,0,0.012417,0.023622,Normal
0.654762,0.118421,0,0,0.023622,Normal
0.75,0.052632,0,0,0.023622,Frio
0.714286,0.118421,0,0,0.023622,Frio
0.72619,0.118421,0,0,0.023622,Frio
0.821429,0.052632,0,0,0.023622,Frio
0.869048,0.171053,0,0,0.023622,Frio
0.880952,0.118421,0,0,0,Frio
0.880952,0.052632,0,0,0,Frio
0.928571,0.118421,0,0,0,Frio
0.869048,0.118421,0,0,0,Frio
0.904762,0.118421,0,0,0,Frio
0.845238,0.236842,0,0,0.023622,Frio
0.845238,0.118421,0,0.004967,0,Frio
0.785714,0.052632,0,0.104305,0.062992,Frio
0.547619,0.171053,0,0.277318,0.15748,Normal
0.404762,0.289474,0,0.419702,0.283465,Normal
0.309524,0.355263,0,0.51904,0.362205,Normal
0.27381,0.407895,0,0.568709,0.417323,Normal
0.214286,0.407895,0,0.570364,0.440945,Quente
0.178571,0.407895,0,0.514901,0.401575,Quente
0.154762,0.473684,0,0.417219,0.377953,Quente
0.142857,0.473684,0,0.288907,0.283465,Quente
0.22619,0.355263,0,0.133278,0.15748,Quente
0.452381,0.171053,0,0.016556,0.03937,Normal
0.571429,0.052632,0,0,0.03937,Normal
0.642857,0.118421,0,0,0.023622,Frio
0.714286,0.052632,0,0,0.023622,Frio
0.619048,0.171053,0,0,0.023622,Frio
0.714286,0.052632,0,0,0.023622,Frio
0.75,0.171053,0,0,0.023622,Frio
0.77381,0.171053,0,0,0.023622,Frio
0.75,0.171053,0,0,0.023622,Frio
0.797619,0.052632,0,0,0.023622,Frio
0.833333,0.052632,0,0,0,Frio
0.809524,0.118421,0,0,0.023622,Frio
0.833333,0.171053,0,0,0.023622,Frio
0.845238,0.171053,0,0.006623,0,Frio
0.738095,0.118421,0,0.100993,0.062992,Frio
0.583333,0.171053,0,0.281457,0.15748,Normal
0.511905,0.236842,0,0.343543,0.220472,Normal
0.452381,0.289474,0,0.513245,0.322835,Normal
0.380952,0.407895,0,0.565397,0.401575,Normal
0.333333,0.592105,0,0.578642,0.440945,Normal
0.333333,0.592105,0,0.490894,0.401575,Normal
0.345238,0.526316,0,0.399007,0.322835,Normal
0.333333,0.473684,0,0.266556,0.259843,Normal
0.380952,0.526316,0,0.120033,0.181102,Normal
0.5,0.355263,0,0.012417,0.062992,Normal
0.642857,0.171053,0,0,0.03937,Normal
0.654762,0.289474,0,0,0.03937,Frio
0.714286,0.236842,0,0,0.03937,Frio
0.77381,0.171053,0,0,0.023622,Frio
0.75,0.118421,0,0,0.023622,Frio
0.785714,0.171053,0,0,0.023622,Frio
0.797619,0.289474,0,0,0.023622,Frio
0.821429,0.236842,0,0,0.023622,Frio
0.785714,0.289474,0,0,0.023622,Frio
0.797619,0.236842,0,0,0.023622,Frio
0.809524,0.236842,0,0,0.023622,Frio
0.845238,0.171053,0,0,0.023622,Frio
0.845238,0.118421,0,0.004139,0,Frio
0.77381,0.052632,0,0.099338,0.03937,Frio
0.654762,0.171053,0,0.268212,0.141732,Frio
0.595238,0.289474,0,0.408113,0.23622,Normal
